id,name,artists,popularity,year,explicit,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,url
3kW4z2pIj5VY5fLjBrMRL5,P2,Lil Uzi Vert,78,2020,1,234627,0.0236,0.775,0.72,0.0,11,0.114,-5.353,0,0.193,155.086,0.49,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
3kZAm2TC74lBJFPDoV40Qc,Psycho Pass,Xavier Wulf,60,2014,1,135340,0.0303,0.973,0.446,1.75e-05,3,0.121,-9.355,0,0.0612,115.039,0.265,https://open.spotify.com/track/3kZAm2TC74lBJFPDoV40Qc
3kZC0ZmFWrEHdUCmUqlvgZ,I Will Follow You into the Dark,Death Cab for Cutie,66,2005,0,189187,0.924,0.517,0.206,0.0,5,0.118,-12.233,1,0.0421,80.40100000000002,0.489,https://open.spotify.com/track/3kZC0ZmFWrEHdUCmUqlvgZ
3kjrWJMt1j9nl3favBZQIH,Tuesday's Gone,Metallica,45,1998,0,545733,0.0115,0.457,0.599,3.41e-06,8,0.7090000000000001,-5.693,1,0.0273,136.102,0.31,https://open.spotify.com/track/3uv3Os4XSAmiKxnaFv0otV
3ko9jEHNt4O5fjKN65ULJp,shut up,Ariana Grande,76,2020,1,157710,0.8009999999999999,0.499,0.462,0.0,0,0.0946,-5.308,1,0.0312,127.698,0.599,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp
3kwgqoBqTwoAH4nT29TYrq,Nobody's Love,Maroon 5,77,2020,0,211254,0.31,0.486,0.5670000000000001,0.0,1,0.0949,-6.456,1,0.0379,93.68,0.154,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
3kwqNLXvsjSrIXbVsRBj8q,七里香,Jay Chou,56,2004,0,295307,0.382,0.483,0.5760000000000001,0.00011,0,0.278,-6.9110000000000005,0,0.0279999999999999,142.132,0.49,https://open.spotify.com/track/3kwqNLXvsjSrIXbVsRBj8q
3kywzyEr7V106Un5cDyh12,Older,Sasha Sloan,63,2018,0,184893,0.732,0.628,0.298,0.0,11,0.1159999999999999,-9.539,1,0.0713,63.762,0.166,https://open.spotify.com/track/52iLDrSoRtf9lcgFuLVfqE
3l2S2RkGG4lbh7WqmCV3NB,Ride,Lana Del Rey,56,2012,1,289080,0.128,0.373,0.6859999999999999,1.96e-06,0,0.3829999999999999,-5.52,1,0.034,93.763,0.1889999999999999,https://open.spotify.com/track/7yFMhCJOsH7khgpdnyrZAZ
3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,Boyz II Men,70,1991,0,351467,0.0664,0.64,0.4270000000000001,0.0,5,0.0579,-9.29,0,0.0241,149.703,0.529,https://open.spotify.com/track/3l3xTXsUXeWlkPqzMs7mPD
3lBRNqXjPp2j3JMTCXDTNO,Best Thing I Never Had,Beyoncé,71,2011,0,253747,0.143,0.545,0.649,1.57e-05,6,0.0894,-4.062,1,0.0324,99.099,0.297,https://open.spotify.com/track/3lBRNqXjPp2j3JMTCXDTNO
3lG6OtGDsYAOALxEmubQQm,Happiness is a butterfly,Lana Del Rey,72,2019,0,272485,0.966,0.456,0.126,1.77e-06,2,0.107,-10.883,1,0.0444,68.61399999999999,0.162,https://open.spotify.com/track/3lG6OtGDsYAOALxEmubQQm
3lGBvPUgO7MJltUnBlOpe9,Mass Appeal,Gang Starr,60,1994,1,221027,0.0208,0.8079999999999999,0.726,0.276,10,0.129,-8.435,0,0.252,96.12,0.616,https://open.spotify.com/track/3lGBvPUgO7MJltUnBlOpe9
3lGMtkONrZdJ8kTCg6KIFf,Hasta la Raíz,Natalia Lafourcade,70,2015,0,221800,0.201,0.585,0.643,0.000306,3,0.144,-8.392000000000001,1,0.0395,152.98,0.5920000000000001,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf
3lJwIAfeWtnNRbJXWbIHKD,A quien tú decidiste amar,Sandoval,65,2009,0,229760,0.0303,0.593,0.691,0.0,1,0.0899,-7.731,1,0.0303,90.01299999999998,0.3229999999999999,https://open.spotify.com/track/3lJwIAfeWtnNRbJXWbIHKD
3lOok0REf4j3790abX26PR,Do You Feel It?,Chaos Chaos,60,2014,0,250713,0.187,0.6779999999999999,0.662,0.261,0,0.125,-6.718999999999999,1,0.0278,139.048,0.3829999999999999,https://open.spotify.com/track/3lOok0REf4j3790abX26PR
3lPn81PFyKvXiyHhlkwkQ4,Doomed,Bring Me The Horizon,64,2015,1,274133,0.0015199999999999,0.271,0.903,1.5e-05,6,0.1889999999999999,-4.516,0,0.1369999999999999,147.159,0.22,https://open.spotify.com/track/3lPn81PFyKvXiyHhlkwkQ4
3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,Muse,74,2006,0,212440,0.0492,0.6679999999999999,0.921,0.00517,7,0.0877,-3.727,1,0.0439,120.0,0.782,https://open.spotify.com/track/3lPr8ghNDBLc2uZovNyLs9
3lSR267IJfT54p0Gfuw7mi,Right Hand,Drake,61,2015,1,190595,0.1169999999999999,0.916,0.301,0.0,2,0.089,-7.657,1,0.237,100.518,0.351,https://open.spotify.com/track/3lSR267IJfT54p0Gfuw7mi
3lWvP5u93wOdPlqIydFW7g,De Música Ligera - Remasterizado 2007,Soda Stereo,56,1997,0,291373,0.0392,0.263,0.889,0.089,2,0.723,-5.742000000000001,1,0.156,124.185,0.21,https://open.spotify.com/track/0Ruvs5IxqkGqQVWCO2oRpw
3lYJHkGoC5b8TiwJnR65zp,Outside,ZAYN,56,2021,0,208920,0.123,0.722,0.3379999999999999,0.00036,11,0.129,-9.305,1,0.0333,113.028,0.0727,https://open.spotify.com/track/6f8cT6qJ1KqqVXjx0xRJBt
3lb2f27695Iuyd82khwU9k,865,Morgan Wallen,53,2021,0,190680,0.7290000000000001,0.4539999999999999,0.586,0.0,8,0.1009999999999999,-5.254,1,0.0253,87.891,0.366,https://open.spotify.com/track/0sKEilrw1GrBlG6qsTCrP4
3ldG6XCLDXxWg1N6XhrSKo,Shy Guy,Diana King,59,1995,0,258560,0.0128,0.7140000000000001,0.825,0.000569,11,0.049,-5.447,0,0.0751,94.074,0.7509999999999999,https://open.spotify.com/track/3ldG6XCLDXxWg1N6XhrSKo
3le4ECmJTUNXYLsGjQYSXi,Sunrise,Our Last Night,60,2013,0,229250,0.00395,0.376,0.877,4.26e-05,7,0.16,-4.007,1,0.0554,74.954,0.168,https://open.spotify.com/track/3le4ECmJTUNXYLsGjQYSXi
3lfWaQLyg71Uar9gAgFVWV,Casi Te Envidio,Andy Montañez,61,1994,0,321200,0.496,0.67,0.5670000000000001,0.0,7,0.0703,-10.418,1,0.0888,95.926,0.883,https://open.spotify.com/track/3lfWaQLyg71Uar9gAgFVWV
3lghqWELEWj9yEPvme7c4W,Fairground,Simply Red,56,1995,0,333333,0.208,0.718,0.731,0.2,6,0.083,-6.454,1,0.042,122.839,0.619,https://open.spotify.com/track/2qtGOJUANQMfbiSFDCafue
3m2gfwcxl77ojJTWH3wZkb,Santa Baby,Michael Bublé,65,2012,0,231627,0.835,0.6409999999999999,0.0964,2.95e-05,9,0.11,-12.995,0,0.0399,76.273,0.357,https://open.spotify.com/track/6DwnAl6l63e83dDgIzY8P4
3mNecsYFb6LQg7822DPXCP,Absolutely (Story of a Girl) - Radio Mix,Nine Days,66,2000,0,189333,0.000891,0.481,0.94,0.0,7,0.0939,-5.204,1,0.066,96.493,0.66,https://open.spotify.com/track/3mNecsYFb6LQg7822DPXCP
3mNfU0psAm7h3s6Dn6i7SD,Walkin' Back to Happiness,Helen Shapiro,49,1990,0,151293,0.775,0.6629999999999999,0.542,0.0,8,0.222,-8.842,1,0.0825,97.581,0.799,https://open.spotify.com/track/4JiNnZnuGvnmNDf4c9zYf9
3mRLHiSHYtC8Hk7bzZdUs1,River,Bishop Briggs,75,2018,0,216133,0.302,0.733,0.477,2.97e-06,2,0.0579,-6.737,0,0.0687,62.507,0.545,https://open.spotify.com/track/0TGTE9TEh9qzuFwmtRNICn
3mRlFZHUyvJbPTlkzg4LyJ,Roses,SAINt JHN,69,2018,1,173611,0.342,0.782,0.5,1.88e-05,5,0.133,-6.473,0,0.0611,102.008,0.28,https://open.spotify.com/track/0easEmosKkPhksg0qidzXo
3mU0DbuWtUX5KCaovOQZVK,Rosa Pastel,Belanova,64,2006,0,185920,0.0277,0.813,0.609,0.0211,11,0.3339999999999999,-6.9579999999999975,0,0.0314,127.999,0.614,https://open.spotify.com/track/3mU0DbuWtUX5KCaovOQZVK
3mV5TTtHnXUeOzRkyFKsVl,Por Mi No Te Detengas,Banda MS de Sergio Lizárraga,72,2018,0,225213,0.575,0.649,0.307,0.0,5,0.0705,-7.209,1,0.0756,74.833,0.713,https://open.spotify.com/track/3mV5TTtHnXUeOzRkyFKsVl
3mX705S89qQeNtAASMdcws,When a Child Is Born,Jose Mari Chan,43,1990,0,248667,0.7509999999999999,0.4970000000000001,0.346,0.0027199999999999,6,0.275,-14.423,1,0.0298,129.893,0.235,https://open.spotify.com/track/3mX705S89qQeNtAASMdcws
3mhOmh4tRKsMfnRmgZfeBm,Far Behind,Candlebox,65,1993,0,299733,0.00187,0.552,0.645,1.38e-06,7,0.0424,-6.595,1,0.0268,89.51799999999999,0.588,https://open.spotify.com/track/1t1NX1DJQDcmZA0lvCnFjC
3ml3WB66sqG4kXoPBX2POA,Janet,Berhana,58,2016,1,204000,0.354,0.81,0.308,0.0,0,0.0899,-8.193999999999999,1,0.0818,120.012,0.56,https://open.spotify.com/track/0oqkw7Q8tQ7mcWYEx0QXxI
3moMtpCsPJvXirsyRwsD6u,Big Poppa - 2005 Remaster,The Notorious B.I.G.,44,1994,1,252747,0.4320000000000001,0.778,0.578,0.0,9,0.138,-7.22,0,0.2739999999999999,84.48700000000002,0.758,https://open.spotify.com/track/2g8HN35AnVGIk7B8yMucww
3mra5ShNolELD0KNrMQo9D,A Dormir Juntitos - Liz featuring Eddy Herrera,Eddy Herrera,59,2009,0,282707,0.327,0.807,0.6759999999999999,0.000377,1,0.086,-8.915,0,0.0419,132.029,0.928,https://open.spotify.com/track/3mra5ShNolELD0KNrMQo9D
3mtukCAgd0mE260QcBfXAX,Love Song,311,58,2004,0,211693,0.0154,0.625,0.6859999999999999,0.0499,9,0.0932,-8.337,0,0.0309,139.817,0.556,https://open.spotify.com/track/3mtukCAgd0mE260QcBfXAX
3muBQDekYAg7jm6hDu6R0Z,First Day Out,Tee Grizzley,72,2017,1,254694,0.171,0.5870000000000001,0.711,0.0,1,0.125,-6.33,1,0.42,98.008,0.381,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z
3mwvKOyMmG77zZRunnxp9E,Buddy Holly,Weezer,71,1994,0,159227,0.00271,0.556,0.92,0.00021,8,0.1169999999999999,-4.606,1,0.0367,121.138,0.7709999999999999,https://open.spotify.com/track/3mwvKOyMmG77zZRunnxp9E
3mx8WfEOjeUB1a0fpFxQmi,Dos Locos,Monchy & Alexandra,61,2006,0,246640,0.0769,0.911,0.569,0.000294,1,0.073,-7.587999999999999,0,0.0559,129.99,0.83,https://open.spotify.com/track/3mx8WfEOjeUB1a0fpFxQmi
3n0zZ1V9PXLsxtyTiqDhuQ,Rebel Girl,Bikini Kill,41,1998,0,157333,0.2189999999999999,0.487,0.956,0.0225,8,0.054,-3.457,0,0.113,134.92700000000002,0.531,https://open.spotify.com/track/0XyjtybwqSdqMAFfBEkmZf
3n2A6l4UayVe3GGKCvfQWV,Somebody Else Will,Justin Moore,56,2016,0,165173,0.0353,0.488,0.7440000000000001,0.0,2,0.0952,-4.284,0,0.131,180.007,0.59,https://open.spotify.com/track/3n2A6l4UayVe3GGKCvfQWV
3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,alt-J,72,2012,0,227080,0.096,0.616,0.6559999999999999,0.0008789999999999,5,0.205,-7.297999999999999,1,0.0344,150.071,0.286,https://open.spotify.com/track/3n69hLUdIsSa1WlRmjMZlW
3nCssYiRNgdyN894QW4uT1,More than Words,Westlife,59,1999,0,234067,0.518,0.67,0.295,0.0,6,0.151,-9.7,1,0.0271,94.014,0.507,https://open.spotify.com/track/3nCssYiRNgdyN894QW4uT1
3nJjIYchBNkYm7B8XfJf5N,Suffocate - Superclean,J. Holiday,57,2007,0,220053,0.64,0.4579999999999999,0.445,0.0,9,0.118,-8.391,0,0.361,82.82,0.447,https://open.spotify.com/track/3nJjIYchBNkYm7B8XfJf5N
3nQtkvFMNkRwxjKVAlGPcG,Torete,Moonstar88,57,2001,0,264202,0.2189999999999999,0.358,0.4,0.0,2,0.0738,-8.172,1,0.0269,88.23899999999998,0.311,https://open.spotify.com/track/3nQtkvFMNkRwxjKVAlGPcG
3nTyNAaceSk6P5oqkdTaAZ,"Hearts On Fire - From ""Rocky IV"" Soundtrack",John Cafferty,30,1990,0,246093,0.0294,0.5579999999999999,0.917,1.49e-05,7,0.317,-8.389,1,0.0406,136.43200000000002,0.65,https://open.spotify.com/track/5vI0C3TDTxySR6Oq8NWjE0
3nXrCAE44KlevAkQB2XWcN,Gonna Love Me,Teyana Taylor,69,2018,0,166998,0.402,0.514,0.506,2.56e-05,10,0.191,-7.095,0,0.28,88.044,0.312,https://open.spotify.com/track/3nXrCAE44KlevAkQB2XWcN
3nbCTU4k0l68vml8nDajwU,Amor Regresa,Los Askis,66,2001,0,213027,0.48,0.6409999999999999,0.746,1.77e-05,4,0.7240000000000001,-4.263999999999999,0,0.0381,171.394,0.769,https://open.spotify.com/track/3nbCTU4k0l68vml8nDajwU
3ndCsZfq8OVwwkz9mmZvUz,Stay,BTS,81,2020,0,204800,0.114,0.5820000000000001,0.693,0.0,6,0.13,-5.048,1,0.0465,125.904,0.341,https://open.spotify.com/track/3ndCsZfq8OVwwkz9mmZvUz
3nhzTOc939C4v4ecTEZTPl,Christmas Wrapping,The Waitresses,62,1990,0,320800,0.0526,0.73,0.5479999999999999,0.0,9,0.0425,-14.772,1,0.091,115.607,0.813,https://open.spotify.com/track/4aYEesIDVDyZqg88cmAbnJ
3noZh3GynRLHd9QxtbmAyX,Runnin' Down A Dream,Tom Petty,47,2008,0,263213,0.0014,0.4629999999999999,0.923,0.433,9,0.479,-9.567,1,0.0355,169.96400000000003,0.7879999999999999,https://open.spotify.com/track/6rdEEYHsLavlklAypD5cre
3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,The Script,69,2008,0,241373,0.4370000000000001,0.605,0.629,0.0,10,0.0969999999999999,-5.051,1,0.0279,99.894,0.308,https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI
3ntcm3V9ByPKN6cstxXh80,No I in Team,Arizona Zervas,67,2018,1,181714,0.0173,0.74,0.5920000000000001,0.0,1,0.276,-5.003,0,0.0879,140.093,0.379,https://open.spotify.com/track/0kqPVx9K9kEpaCMrGOpSBa
3nu6AW7uPt5oCMbhgqcQX0,El Amor En Carro,Julio Chaidez,47,2008,0,211907,0.611,0.5870000000000001,0.4529999999999999,1.0800000000000003e-05,3,0.128,-5.005,1,0.0433,148.162,0.8809999999999999,https://open.spotify.com/track/3nu6AW7uPt5oCMbhgqcQX0
3nuM254L7Ldb2n6UvY7JCK,Si Nos Dejan,José Alfredo Jimenez,48,1998,0,144653,0.644,0.578,0.2289999999999999,0.000149,0,0.186,-14.992,1,0.0308,108.693,0.591,https://open.spotify.com/track/4QgdJycTYnqJCWEH4R4H1v
3o96IhZJ6NL41WWTh97YJg,Azul,J Balvin,0,2021,0,206373,0.1009999999999999,0.8420000000000001,0.828,0.00179,6,0.0579,-2.495,0,0.0696,94.015,0.653,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,Juice WRLD,81,2018,1,175755,0.0414,0.665,0.6509999999999999,0.0,1,0.0896,-5.515,1,0.156,163.935,0.237,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
3oKMl2tJv4fdidkXUYMI5x,This Love,Taylor Swift,51,2014,0,250093,0.635,0.485,0.4589999999999999,0.0,4,0.1009999999999999,-8.767999999999999,1,0.0337,71.98100000000002,0.0858,https://open.spotify.com/track/7lTxQZVXlvIX7Z3szSy8Sh
3oQggzwBp8hqUwgoUcb3wJ,There Is,Box Car Racer,57,2002,0,196600,0.141,0.623,0.853,0.0,4,0.143,-5.356,1,0.0472,106.098,0.782,https://open.spotify.com/track/3oQggzwBp8hqUwgoUcb3wJ
3oUuRNgyIuiqVTWLCChp3s,Wellerman,The Longest Johns,77,2018,0,138507,0.696,0.821,0.44,0.0,3,0.225,-7.377999999999999,1,0.271,96.563,0.8220000000000001,https://open.spotify.com/track/3oUuRNgyIuiqVTWLCChp3s
3oWZwdnnwsCwMukQbPsEiy,"5, 6, 7, 8",Steps,61,1998,0,202267,0.00715,0.71,0.994,0.611,2,0.29,-4.899,1,0.0362,140.04,0.938,https://open.spotify.com/track/0IMOKJyVkk1qgLEkAWOaxo
3oXF0sRycbyJUDRd5BqTUw,Nunca Pense Llorar,Rossy War y Su Banda Kaliente,54,1996,0,249773,0.0724,0.852,0.7070000000000001,7.290000000000001e-05,10,0.0517,-5.557,1,0.0307,104.995,0.939,https://open.spotify.com/track/3oXF0sRycbyJUDRd5BqTUw
3ocQmYIjC25IguRalaVV7M,Guaya Guaya,Don Omar,0,2021,0,194013,0.0067,0.787,0.872,0.000193,9,0.136,-2.117,1,0.143,92.025,0.696,https://open.spotify.com/track/79zvVrn65ksbiGQxrtV4I5
3ofVFiDLTD72gJP3kmKURD,"Hold On, I'm Comin'",Sam & Dave,0,2018,0,155707,0.196,0.8029999999999999,0.3379999999999999,0.038,6,0.0969999999999999,-14.029000000000002,1,0.0349,106.841,0.912,https://open.spotify.com/track/6PgVDY8GTkxF3GmhVGPzoB
3ohupB1Wm1Cvcyre7rtS9p,Holdin On,Flume,53,2012,0,154414,0.17,0.43,0.436,0.0,8,0.128,-4.816,1,0.119,90.053,0.217,https://open.spotify.com/track/1CRFWfZEfLCs7pYDlXFYMJ
3okQR1LqgnmW7uWqEF5R4b,Dura,Daddy Yankee,0,2021,0,200480,0.174,0.7829999999999999,0.84,0.0,1,0.412,-3.4160000000000004,1,0.051,95.002,0.838,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
3okWQ7ykLevuruyk60bFgy,No Scrubs,TLC,39,2018,0,214400,0.0251,0.743,0.675,0.000717,8,0.0685,-4.267,0,0.0953,92.909,0.59,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs
3oobWqIgYrSRg18uqRuPIF,Superstar,Jamelia,68,2003,0,215480,0.0457,0.8009999999999999,0.645,0.0,1,0.0357,-6.93,1,0.0356,110.01,0.8240000000000001,https://open.spotify.com/track/3oobWqIgYrSRg18uqRuPIF
3oqWr0jDWNXxWufNogGREp,Crimen,Gustavo Cerati,70,2006,0,232027,0.44,0.537,0.502,0.0709,4,0.1989999999999999,-8.406,1,0.025,80.51100000000002,0.288,https://open.spotify.com/track/3oqWr0jDWNXxWufNogGREp
3ovjw5HZZv43SxTwApooCM,Wind Of Change,Scorpions,78,1990,0,312360,0.315,0.452,0.524,0.0,0,0.103,-10.108,1,0.0351,151.505,0.246,https://open.spotify.com/track/6wjSNO6uJYlgbbfauyWhiw
3ow0TQVttXQF8rLckmXgRx,Cherub Rock - Remastered 2011,The Smashing Pumpkins,63,1993,0,298253,5.91e-06,0.382,0.867,0.581,9,0.196,-7.426,1,0.0399,87.309,0.4529999999999999,https://open.spotify.com/track/0fIC59ZyS8ThtUF0Um6zuD
3oyf4dalm17kzTE8LJDbgR,Lo Que Siento,Cuco,70,2017,0,312000,0.503,0.326,0.685,0.0,10,0.4270000000000001,-5.5760000000000005,1,0.179,86.882,0.409,https://open.spotify.com/track/5DC7q4EVZt2vEMZFx4IpzG
3p6hnejEQYXkiTO1lAzVc0,Euphoria,BTS,78,2018,0,228615,0.3939999999999999,0.637,0.799,0.0,2,0.0921,-4.519,1,0.0338,104.995,0.562,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0
3pD0f7hSJg2XdQ6udw5Tey,What Goes Around.../...Comes Around (Interlude),Justin Timberlake,70,2006,0,448573,0.122,0.687,0.723,0.0010199999999999,7,0.573,-4.751,1,0.0709,76.0,0.4320000000000001,https://open.spotify.com/track/3pD0f7hSJg2XdQ6udw5Tey
3pDhN3qB33AOPhQEkUCaWt,Limbo,Daddy Yankee,70,2012,0,224693,0.0838,0.8059999999999999,0.875,0.0019199999999999,7,0.065,-3.817,1,0.088,125.063,0.917,https://open.spotify.com/track/3pDhN3qB33AOPhQEkUCaWt
3pEuO9J2MTEmec8kUfYYvl,Another Night,Real McCoy,60,1995,0,236933,0.0908,0.813,0.882,0.00457,7,0.147,-7.575,1,0.0402,125.983,0.8740000000000001,https://open.spotify.com/track/0gggjVyUJd90tYzAnmBjFV
3pHkh7d0lzM2AldUtz2x37,The Archer,Taylor Swift,68,2019,0,211240,0.12,0.292,0.574,0.00569,0,0.0663,-9.375,1,0.0401,124.344,0.166,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k
3pJfnBjO3kjudEchcPEDxS,Afuera,Caifanes,69,1994,0,288600,0.209,0.487,0.5529999999999999,2.81e-05,6,0.0992,-11.197,0,0.0425,126.043,0.6990000000000001,https://open.spotify.com/track/3pJfnBjO3kjudEchcPEDxS
3pL4Er2Dezj7MJ5yp25aMl,One More Road To Cross,DMX,46,1999,1,260427,0.0582,0.73,0.921,0.0,4,0.0939,-4.928,0,0.0936,94.284,0.47,https://open.spotify.com/track/3pL4Er2Dezj7MJ5yp25aMl
3pRaLNL3b8x5uBOcsgvdqM,Hallelujah,Jeff Buckley,72,1994,0,413827,0.931,0.324,0.136,0.00117,0,0.176,-10.33,1,0.0318,97.256,0.0831,https://open.spotify.com/track/74X1epeRufHckhuX1KFD04
3pWvRhml43vlUrGYlIzLM6,We Drink Your Blood,Powerwolf,61,2011,0,222560,0.00634,0.344,0.92,0.0,1,0.0816,-5.122000000000001,0,0.0487,115.727,0.505,https://open.spotify.com/track/3pWvRhml43vlUrGYlIzLM6
3pXF1nA74528Edde4of9CC,Don't,Bryson Tiller,78,2015,1,198293,0.223,0.765,0.356,0.0,11,0.0963,-5.556,0,0.195,96.991,0.1889999999999999,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
3pXVmZh293nWtqxildz9jf,Miss YOU!,CORPSE,78,2020,1,92856,0.00103,0.792,0.8290000000000001,0.0755,2,0.5820000000000001,-6.612,1,0.256,93.044,0.17,https://open.spotify.com/track/3pXVmZh293nWtqxildz9jf
3pYKJaLiixRcDFfcNhxZKK,The Metal,Tenacious D,62,2006,0,165960,0.00296,0.623,0.938,0.000852,0,0.48,-4.1610000000000005,1,0.123,112.022,0.308,https://open.spotify.com/track/3pYKJaLiixRcDFfcNhxZKK
3pdHJCTk85ls2SGGXIJ7XH,Fall Back Down,Rancid,59,2003,0,223228,0.00244,0.525,0.989,0.0,4,0.123,-1.4380000000000002,1,0.0527,104.069,0.504,https://open.spotify.com/track/3pdHJCTk85ls2SGGXIJ7XH
3pi27Gt4NetgWmEMFOCjBQ,A Rose Is Still a Rose,Aretha Franklin,46,1998,0,266667,0.212,0.631,0.7929999999999999,0.0,8,0.0441,-7.551,0,0.251,175.81400000000005,0.826,https://open.spotify.com/track/3pi27Gt4NetgWmEMFOCjBQ
3piY5aMfwEEmXMV6I9kpoi,Imagine,Jack Johnson,61,2007,0,219080,0.937,0.5539999999999999,0.179,0.024,6,0.107,-18.254,1,0.0362,141.946,0.374,https://open.spotify.com/track/3piY5aMfwEEmXMV6I9kpoi
3pjUyVbFmM96tYhSaKJwTt,Change,J. Cole,64,2016,1,331480,0.6659999999999999,0.74,0.523,0.0014199999999999,11,0.0968,-10.753,0,0.233,97.063,0.235,https://open.spotify.com/track/3pjUyVbFmM96tYhSaKJwTt
3pndPhlQWjuSoXhcIIdBjv,What They Want,Russ,74,2017,1,165853,0.484,0.71,0.4039999999999999,0.0,1,0.0953,-10.04,0,0.379,139.553,0.3979999999999999,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv
3pngVLCJ5BjXXusjrqctos,Pobre Diabla,Don Omar,1,2021,0,255680,0.217,0.741,0.787,0.0179,5,0.0835,-6.228,1,0.0525,91.993,0.7709999999999999,https://open.spotify.com/track/1xbw6jObdWhPSoN9MflOSA
3poSxEb3c3s4Hwy2RbwMc6,tolerate it,Taylor Swift,51,2021,1,245440,0.877,0.312,0.361,1.9e-05,9,0.0822,-10.397,1,0.0512,72.801,0.2239999999999999,https://open.spotify.com/track/0PurA4JVJ8YQgSVopY8fn6
3pqjXnDi8Nux88e4zv49Fc,Scentless Apprentice,Nirvana,50,1993,0,228053,1.53e-06,0.31,0.83,0.146,1,0.1369999999999999,-8.527000000000001,1,0.0482,170.56799999999996,0.617,https://open.spotify.com/track/3fpNJIa9i0ccpQJtLQzXHb
3px2rAPu74ltbkf9eZsZ8h,Emperor's New Clothes,Panic! At The Disco,70,2016,0,158667,0.00302,0.562,0.904,0.0,1,0.0433,-4.947,1,0.0807,94.481,0.6509999999999999,https://open.spotify.com/track/3px2rAPu74ltbkf9eZsZ8h
3q2aVABxuztNi3iS6h6qdB,Así Es la Vida,Elefante,68,2001,0,310147,0.134,0.799,0.664,0.0,7,0.146,-8.16,0,0.0899,97.987,0.631,https://open.spotify.com/track/3q2aVABxuztNi3iS6h6qdB
3q2v8QaTnHLveAQzR6gvYm,"Sing About Me, I'm Dying Of Thirst",Kendrick Lamar,60,2012,1,723573,0.303,0.654,0.753,8.08e-05,11,0.13,-7.556,0,0.395,110.722,0.371,https://open.spotify.com/track/3q2v8QaTnHLveAQzR6gvYm
3q6BJcC0i7UyM8oWn6ntRQ,Rocket Man,My Morning Jacket,52,2004,0,299827,0.534,0.565,0.27,0.0362,3,0.107,-9.591,1,0.0302,120.308,0.119,https://open.spotify.com/track/03auri1kCcQxFDvU3yoD3E
3qDjdkXjsrRdwxIFdaLuwR,Game Of Pricks,Guided By Voices,39,1995,0,135160,0.000517,0.324,0.906,0.00963,9,0.146,-4.229,1,0.0473,139.1,0.312,https://open.spotify.com/track/3vwST30FQzi06Ay3ZG3cMp
3qGkFQOEJ0w0SqnAXFeG2v,"Después de Ti, ¿Quién?",La Adictiva Banda San José de Mesillas,60,2014,0,234480,0.5539999999999999,0.6890000000000001,0.532,1.58e-06,2,0.204,-3.888,0,0.0296,122.004,0.594,https://open.spotify.com/track/3qGkFQOEJ0w0SqnAXFeG2v
3qK8x4GZcIkzTz9JEqvIF5,Let's Get It Started - Spike Mix,Black Eyed Peas,59,2003,0,217213,0.103,0.785,0.794,0.0,2,0.196,-2.197,1,0.113,105.0,0.7829999999999999,https://open.spotify.com/track/3qK8x4GZcIkzTz9JEqvIF5
3qN5qMTKyEEmiTZD38BNTT,I'm Upset,Drake,70,2018,1,214467,0.2789999999999999,0.899,0.586,0.0,11,0.0836,-7.866,0,0.3429999999999999,150.002,0.4920000000000001,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
3qQg7T8FX0WtOBQTvCytwt,Fin de Semana - Version Navidena,Los Hermanos Rosario,42,1997,0,279280,0.198,0.7240000000000001,0.81,0.00512,8,0.2239999999999999,-10.307,1,0.0489,149.828,0.966,https://open.spotify.com/track/3qQg7T8FX0WtOBQTvCytwt
3qTmB5HxP9ilJaiM6B1yuk,Five More Minutes,Scotty McCreery,67,2018,0,241147,0.259,0.494,0.634,1.15e-06,7,0.109,-4.933,1,0.0282,156.03,0.28,https://open.spotify.com/track/1XuXUiGxXr1MeWB9h50hHc
